Product Photo/link,Product Name,Product Spec,Brand,Category,Price,Selling Price,Dealer Extra Margin %,Is Combo,Availability,Custom Delivery Fee
"images/products/maxxion-12v-dc-1amps-mx-wa121.webp","MAXXION 12V DC-1AMPS (MX-WA121)","High quality product","Maxxion","ADAPTORS",253,110,"5%",FALSE,"In stock",""
"images/products/maxxion-dual-port-face-plate-mx-fp2-ws.webp","MAXXION DUAL PORT FACE PLATE (MX-FP2-WS)","High quality product","Maxxion","NETWORKING",115,50,"5%",FALSE,"In stock",""
"images/products/maxxion-12v-dc-5amps-mx-da125.webp","MAXXION 12V DC-5AMPS (MX-DA125)","High quality product","Maxxion","ADAPTORS",805,350,"5%",FALSE,"In stock",""
"images/products/maxxion-16-port-poe-switch-uplink-gigamx-3162-s30w.webp","MAXXION 16 PORT POE SWITCH UPLINK GIGA(MX-3162-S30W)","High quality product","Maxxion","SWITCH",14381,6250,"5%",FALSE,"In stock",""
"images/products/maxxion-2mp-dual-illumination-hd-colour-bullet-mx-b3200p-wl.webp","MAXXION 2MP DUAL ILLUMINATION HD COLOUR BULLET (MX-B3200P-WL)","High quality product","Maxxion","HD CCTV",2646,1150,"5%",FALSE,"In stock",""
"images/products/maxxion-platinium-indoor-cable-100-yard-max-ncid100pc.webp","MAXXION PLATINIUM INDOOR CABLE 100 YARD (MAX-NCID100PC)","High quality product","Maxxion","CABLE",7478,3250,"5%",FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-05-meter-mx-hc4k05.webp","MAXXION 4K HDMI CABLE 05 METER (MX-HC4K05)","High quality product","Maxxion","HDMI CABLE",426,185,"5%",FALSE,"In stock",""
"images/products/maxxion-4ch-5mp-xvr-mx-xr504-k1.webp","MAXXION 4CH 5MP XVR (MX-XR504-K1)","High quality product","Maxxion","HD DVR",8514,3700,"5%",FALSE,"In stock",""
"images/products/maxxion-8mp-video-balunmx-vb101h.webp","MAXXION 8MP VIDEO BALUN(MX-VB101H)","High quality product","Maxxion","CCTV ACCESSORIES",138,60,"5%",FALSE,"In stock",""
"images/products/maxxion-31-impact-cable-90-yard-max-ccin20vc90ypa.webp","MAXXION 3+1 IMPACT CABLE 90 YARD (MAX-CCIN20VC90YPA)","High quality product","Maxxion","CABLE",2416,1050,"5%",FALSE,"In stock",""
"images/products/maxxion-2mp-dual-illumination-hd-colour-dome-mx-d3200p-wl.webp","MAXXION 2MP DUAL ILLUMINATION HD COLOUR DOME (MX-D3200P-WL)","High quality product","Maxxion","HD CCTV",2531,1100,"5%",FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-03-meter-mx-hc4k03.webp","MAXXION 4K HDMI CABLE 03 METER (MX-HC4K03)","High quality product","Maxxion","HDMI CABLE",311,135,"5%",FALSE,"In stock",""
"images/products/maxxion-patch-cord-cca-3mtr-mx-npc3-e.webp","MAXXION PATCH CORD CCA 3MTR (MX-NPC3-E)","High quality product","Maxxion","NETWORKING",207,90,"5%",FALSE,"In stock",""
"images/products/maxxion-1u-24-port-cat6-utp-patch-panel-unloaded-mx-pp24g-es.webp","MAXXION 1U-24 PORT CAT6 UTP PATCH PANEL UNLOADED (MX-PP24G-ES)","High quality product","Maxxion","NETWORKING",1151,500,"5%",FALSE,"In stock",""
"images/products/maxxion-1u-24-port-cat6-utp-patch-panel-fully-loaded-mx-pp24g-fs.webp","MAXXION 1U-24 PORT CAT6 UTP PATCH PANEL FULLY LOADED (MX-PP24G-FS)","High quality product","Maxxion","NETWORKING",3452,1500,"5%",FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-4g-bullet-camera-mx-b4g3l2-5.webp","MAXXION ORBIT 3MP 4G BULLET CAMERA (MX-B4G3L2-5)","High quality product","Maxxion","4G CCTV",5522,2400,"5%",FALSE,"In stock",""
"images/products/maxxion-4-u-mini-rack-with-tray-400x230x400.webp","MAXXION 4 U MINI RACK WITH TRAY (400x230x400)","High quality product","Maxxion","CCTV RACK",2071,900,"5%",FALSE,"In stock",""
"images/products/maxxion-cat-6-pure-copper-jack-mx-nj-c6p.webp","MAXXION CAT-6 PURE COPPER JACK (MX-NJ-C6P)","High quality product","Maxxion","NETWORKING",7,3,"5%",FALSE,"In stock",""
"images/products/maxxion-24port-poe-switch-full-gigabit-mx-5242-vs25.webp","MAXXION 24PORT POE SWITCH FULL GIGABIT (MX-5242-VS25)","High quality product","Maxxion","SWITCH",27612,12000,"5%",FALSE,"In stock",""
"images/products/maxxion-hdmi-splitter-1x4-mx-hs104-4ks.webp","MAXXION HDMI SPLITTER 1X4 (MX-HS104-4KS)","High quality product","Maxxion","HDMI CABLE",1496,650,"5%",FALSE,"In stock",""
"images/products/maxxion-platinium-pro-outdoor-cable-100-yard-max-ncod100pc-dj.webp","MAXXION PLATINIUM PRO OUTDOOR CABLE 100 YARD (MAX-NCOD100PC-DJ)","High quality product","Maxxion","CABLE",8054,3500,"5%",FALSE,"In stock",""
"images/products/maxxion-outdoor-cca-90-yard-mx-ncod90ycca-dj-p.webp","MAXXION OUTDOOR CCA 90 YARD (MX-NCOD90YCCA-DJ-P)","High quality product","Maxxion","CABLE",2876,1250,"5%",FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-wifi-omni-360-camera-mx-rw3l1-5.webp","MAXXION ORBIT 3MP WIFI OMNI 360 CAMERA (MX-RW3L1-5)","High quality product","Maxxion","WIFI CCTV",3797,1650,"5%",FALSE,"In stock",""
"images/products/maxxion-8port-poe-switch-full-gigabit-with-1-sfp-port-mx-5802-1f-vs12w.webp","MAXXION 8PORT POE SWITCH FULL GIGABIT WITH 1 SFP PORT (MX-5802-1F-VS12W)","High quality product","Maxxion","SWITCH",8054,3500,"5%",FALSE,"In stock",""
"images/products/maxxion-1001000-poe-extender-water-proof-30-watts-mx-pe13g-od3w.webp","MAXXION 100/1000 POE EXTENDER WATER PROOF 30 WATTS (MX-PE13G-OD3W)","High quality product","Maxxion","POE EXTENDER",2359,1025,"5%",FALSE,"In stock",""
"images/products/maxxion-multi-funtional-network-cable-tracker-mx-wt200s.webp","MAXXION MULTI-FUNTIONAL NETWORK CABLE TRACKER (MX-WT200S)","High quality product","Maxxion","CABLE",2876,1250,"5%",FALSE,"In stock",""
"images/products/maxxion-100mtr-wireless-hdmi-extender-mx-whe100.webp","MAXXION 100MTR WIRELESS HDMI EXTENDER (MX-WHE100)","High quality product","Maxxion","POE EXTENDER",11735,5100,"5%",FALSE,"In stock",""
"images/products/maxxion-5port-surge-protector-15-mtr-mx-sp05.webp","MAXXION 5PORT SURGE PROTECTOR 1.5 MTR (MX-SP05)","High quality product","Maxxion","ACCESSORIES",920,400,"5%",FALSE,"In stock",""
"images/products/maxxion-patch-cord-cca-1mtr-mx-npc1-e.webp","MAXXION PATCH CORD CCA 1MTR (MX-NPC1-E)","High quality product","Maxxion","NETWORKING",127,55,"5%",FALSE,"In stock",""
"images/products/maxxion-hybrid-indoor-cable-300-yard-max-ncin300cca-w.webp","MAXXION HYBRID INDOOR CABLE 300 YARD (MAX-NCIN300CCA-W)","High quality product","Maxxion","CABLE",7018,3050,"5%",FALSE,"In stock",""
"images/products/maxxion-fiber-10100-media-convertor-a-b-mx-mmc100.webp","MAXXION FIBER 10/100 MEDIA CONVERTOR A-B (MX-MMC100)","High quality product","Maxxion","ACCESSORIES",2301,1000,"5%",FALSE,"In stock",""
"images/products/maxxion-1-u-plastic-rack-mx-1urj.webp","MAXXION 1 U PLASTIC RACK (MX-1URJ)","High quality product","Maxxion","CCTV RACK",1151,500,"5%",FALSE,"In stock",""
"images/products/maxxion-16ch-5mp-xvr-mx-xr516-k1.webp","MAXXION 16CH 5MP XVR (MX-XR516-K1)","High quality product","Maxxion","HD DVR",20709,9000,"5%",FALSE,"In stock",""
"images/products/maxxion-platinium-indoor-cable-300-yard-max-ncid300pc.webp","MAXXION PLATINIUM INDOOR CABLE 300 YARD (MAX-NCID300PC)","High quality product","Maxxion","CABLE",20709,9000,"5%",FALSE,"In stock",""
"images/products/maxxion-60mtr-hdmi-extender-mx-hep60.webp","MAXXION 60MTR HDMI EXTENDER (MX-HEP60)","High quality product","Maxxion","POE EXTENDER",1956,850,"5%",FALSE,"In stock",""
"images/products/maxxion-3u-mini-rack-350x175x350.webp","MAXXION 3U MINI RACK (350x175x350)","High quality product","Maxxion","CCTV RACK",1438,625,"5%",FALSE,"In stock",""
"images/products/maxxion-31-premium-cable-90-yard-max-ccin24vc90ypc.webp","MAXXION 3+1 PREMIUM CABLE 90 YARD (MAX-CCIN24VC90YPC)","High quality product","Maxxion","CABLE",3164,1375,"5%",FALSE,"In stock",""
"images/products/maxxion-31-standard-cable-90-yard-max-ccin20vc90ypc.webp","MAXXION 3+1 STANDARD CABLE 90 YARD (MAX-CCIN20VC90YPC)","High quality product","Maxxion","CABLE",3049,1325,"5%",FALSE,"In stock",""
"images/products/maxxion-5-port-10100-desktop-switch-mx-ds1105.webp","MAXXION 5 PORT 10/100 DESKTOP SWITCH (MX-DS1105)","High quality product","Maxxion","SWITCH",920,400,"5%",FALSE,"In stock",""
"images/products/maxxion-4port-gigabit-poe-switchmx-5402-s6w.webp","MAXXION 4PORT GIGABIT POE SWITCH(MX-5402-S6W)","High quality product","Maxxion","SWITCH",4832,2100,"5%",FALSE,"In stock",""
"images/products/maxxion-8-port-poe-switch-2-uplink-giga-mx-8f2g-p96.webp","MAXXION 8 PORT POE SWITCH 2 UPLINK GIGA (MX-8F2G-P96)","High quality product","Maxxion","SWITCH",4832,2100,"5%",FALSE,"In stock",""
"images/products/maxxion-8-channel-power-supply-individual-output-mx-ipu1008.webp","MAXXION 8 CHANNEL POWER SUPPLY INDIVIDUAL OUTPUT (MX-IPU1008)","High quality product","Maxxion","POWER SUPPLY",920,400,"5%",FALSE,"In stock",""
"images/products/maxxion-wire-bnc-elite.webp","MAXXION WIRE BNC ELITE","High quality product","Maxxion","CCTV ACCESSORIES",35,15,"5%",FALSE,"In stock",""
"images/products/maxxion-24port-poe-switch-full-gigabit-with-2-sfp-port-mx-5242-2f-s30w.webp","MAXXION 24PORT POE SWITCH FULL GIGABIT WITH 2 SFP PORT (MX-5242-2F-S30W)","High quality product","Maxxion","SWITCH",28763,12500,"5%",FALSE,"In stock",""
"images/products/maxxion-fiber-1001000-media-convertor-a-b-mx-mmc1k.webp","MAXXION FIBER 100/1000 MEDIA CONVERTOR A-B (MX-MMC1K)","High quality product","Maxxion","ACCESSORIES",3452,1500,"5%",FALSE,"In stock",""
"images/products/maxxion-wireless-door-lock-mx-wrl700r-s.webp","MAXXION WIRELESS DOOR LOCK (MX-WRL700R-S)","High quality product","Maxxion","ELECTRIC DOOR LOCK",10355,4500,"5%",FALSE,"In stock",""
"images/products/maxxion-16ch-2mp-xvr-mx-xr216-f1.webp","MAXXION 16CH 2MP XVR (MX-XR216-F1)","High quality product","Maxxion","HD DVR",13806,6000,"5%",FALSE,"In stock",""
"images/products/maxxion-4port-surge-protector-15-mtr-mx-sp04.webp","MAXXION 4PORT SURGE PROTECTOR 1.5 MTR (MX-SP04)","High quality product","Maxxion","ACCESSORIES",863,375,"5%",FALSE,"In stock",""
"images/products/maxxion-multi-funtional-network-tester-mx-mft156s.webp","MAXXION MULTI-FUNTIONAL NETWORK TESTER (MX-MFT156S)","High quality product","Maxxion","ACCESSORIES",920,400,"5%",FALSE,"In stock",""
"images/products/maxxion-bnc-premium.webp","MAXXION BNC (PREMIUM)","High quality product","Maxxion","CCTV ACCESSORIES",39,17,"5%",FALSE,"In stock",""
"images/products/maxxion-hdmi-splitter-1-in-2-out-4k-x-2k30hz-mx-hsx102.webp","MAXXION HDMI SPLITTER 1 IN 2 OUT 4K X 2K/30Hz (MX-HSX102)","High quality product","Maxxion","HDMI CABLE",1611,700,"5%",FALSE,"In stock",""
"images/products/trueview-8-port-poe-switch-82g-t38263-a.webp","TRUEVIEW 8 PORT POE SWITCH 8+2G (T38263-A)","High quality product","Trueview","SWITCH",3820,1850,"5%",FALSE,"In stock",""
"images/products/trueview-8-port-poe-switch-82-t38262-a.webp","TRUEVIEW 8 PORT POE SWITCH 8+2 (T38262-A)","High quality product","Trueview","SWITCH",2581,1250,"5%",FALSE,"In stock",""
"images/products/trueview-4ch-hd-dvr-two-way-audio-t-38297-a.webp","TRUEVIEW 4CH HD DVR TWO WAY AUDIO (T-38297-A)","High quality product","Trueview","NETWORKING",5679,2750,"5%",FALSE,"In stock",""
"images/products/trueview-16-port-poe-switch-16g2g1sfp-t38267-a.webp","TRUEVIEW 16 PORT POE SWITCH 16G+2G+1SFP (T38267-A)","High quality product","Trueview","SWITCH",15075,7300,"5%",FALSE,"In stock",""
"images/products/trueview-16ch-hd-dvr-t37431-be.webp","TRUEVIEW 16CH HD DVR (T37431-BE)","High quality product","Trueview","HD DVR",10119,4900,"5%",FALSE,"In stock",""
"images/products/trueview-2mp-hd-mini-pan-tilt-atc-camera-with-two-way-audiot18300-a.webp","TRUEVIEW 2MP HD MINI PAN-TILT ATC CAMERA WITH TWO-WAY AUDIO(T18300-A)","High quality product","Trueview","HD CCTV",2685,1300,"5%",FALSE,"In stock",""
"images/products/trueview-24-port-poe-switch-24g2g2sfp-t38269-a.webp","TRUEVIEW 24 PORT POE SWITCH 24G+2G+2SFP (T38269-A)","High quality product","Trueview","SWITCH",23954,11600,"5%",FALSE,"In stock",""
"images/products/trueview-3mp-wi-fi-mini-pan-tilt-all-time-color-camerat18290s.webp","TRUEVIEW 3MP WI-FI MINI PAN-TILT ALL TIME COLOR CAMERA(T18290S)","High quality product","Trueview","WIFI CCTV",5989,2900,"5%",FALSE,"In stock",""
"images/products/trueview-8ch-hd-dvr-t38154-ae.webp","TRUEVIEW 8CH HD DVR (T38154-AE)","High quality product","Trueview","HD DVR",7744,3750,"5%",FALSE,"In stock",""
"images/products/trueview-3mp-wifi-outdoor-pt-camera-t18135s.webp","TRUEVIEW 3MP WIFI OUTDOOR PT CAMERA (T18135S)","High quality product","Trueview","WIFI CCTV",5989,2900,"5%",FALSE,"In stock",""
"images/products/trueview-ultra-10ch-wifi-nvrt-38236-a.webp","TRUEVIEW ULTRA 10CH WIFI NVR(T-38236-A)","High quality product","Trueview","WIFI NVR",10325,5000,"5%",FALSE,"In stock",""
"images/products/trueview-36w-solar-panel-with-built-in-batteryt291357-a.webp","TRUEVIEW 36W SOLAR PANEL WITH BUILT IN BATTERY(T291357-A)","High quality product","Trueview","NETWORKING",7641,3700,"5%",FALSE,"In stock",""
"images/products/trueview-4g-wi-fi-router-r300-white-t18258-a.webp","TRUEVIEW 4G WI-FI ROUTER R300 WHITE (T18258-A)","High quality product","Trueview","ACCESSORIES",2272,1100,"5%",FALSE,"In stock",""
"images/products/trueview-8ch-hd-dvr-two-way-audio-t38298-a.webp","TRUEVIEW 8CH HD DVR TWO WAY AUDIO (T38298-A)","High quality product","Trueview","NETWORKING",7744,3750,"5%",FALSE,"In stock",""
"images/products/trueview-2mp-hd-dome-camera-dual-light-t18256-a.webp","TRUEVIEW 2MP HD DOME CAMERA DUAL LIGHT (T18256-A)","High quality product","Trueview","HD CCTV",1652,800,"5%",FALSE,"In stock",""
"images/products/trueview-8-port-poe-switch-8g2g-t38264-a.webp","TRUEVIEW 8 PORT POE SWITCH 8G+2G (T38264-A)","High quality product","Trueview","SWITCH",4646,2250,"5%",FALSE,"In stock",""
"images/products/trueview-2mp-hd-bullet-camera-dual-light-t18257-a.webp","TRUEVIEW 2MP HD BULLET CAMERA DUAL LIGHT (T18257-A)","High quality product","Trueview","HD CCTV",1859,900,"5%",FALSE,"In stock",""
"images/products/trueview-4g-3mp-mini-pan-tilt-all-time-color-camerat18291sf.webp","TRUEVIEW 4G 3MP MINI PAN-TILT ALL TIME COLOR CAMERA(T18291SF)","High quality product","Trueview","4G CCTV",6608,3200,"5%",FALSE,"In stock",""
"images/products/trueview-stqc-4g-cctv-trueview-4g-dome-camera-t18293sf.webp","TRUEVIEW STQC 4G CCTV TRUEVIEW 4G DOME CAMERA (T18293SF)","High quality product","Trueview","4G CCTV",5163,2500,"5%",FALSE,"In stock",""
"images/products/trueview-4g-wi-fi-router-r500-black-t18259.webp","TRUEVIEW 4G WI-FI ROUTER R500 BLACK (T18259)","High quality product","Trueview","ACCESSORIES",2581,1250,"5%",FALSE,"In stock",""
"images/products/trueview-4g-bullet-ai-camerat18175sf.webp","TRUEVIEW 4G BULLET AI CAMERA(T18175SF)","High quality product","Trueview","4G CCTV",5369,2600,"5%",FALSE,"In stock",""
"images/products/trueview-3-mp-wifi-bullet-camera-t18238s.webp","TRUEVIEW 3 MP WIFI BULLET CAMERA (T18238S)","High quality product","Trueview","WIFI CCTV",4646,2250,"5%",FALSE,"In stock",""
"images/products/trueview-8-port-poe-switch-8g2g1sfp-t38265-a.webp","TRUEVIEW 8 PORT POE SWITCH 8G+2G+1SFP (T38265-A)","High quality product","Trueview","SWITCH",5472,2650,"5%",FALSE,"In stock",""
"images/products/trueview-3mp-wifi-bullet-camera-t18295s.webp","TRUEVIEW 3MP WIFI BULLET CAMERA (T18295S)","High quality product","Trueview","WIFI CCTV",4646,2250,"5%",FALSE,"In stock",""
"images/products/trueview-3mp-wifi-dome-t18294s.webp","TRUEVIEW 3MP WIFI DOME (T18294S)","High quality product","Trueview","WIFI CCTV",4440,2150,"5%",FALSE,"In stock",""
"images/products/trueview-3-mp-wifi-robot-cam-t18296s.webp","TRUEVIEW 3 MP WIFI ROBOT CAM (T18296S)","High quality product","Trueview","WIFI CCTV",3562,1725,"5%",FALSE,"In stock",""
"images/products/trueview-3-mp-wifi-dome-camera-t18237s.webp","TRUEVIEW 3 MP WIFI DOME CAMERA (T18237S)","High quality product","Trueview","WIFI CCTV",4440,2150,"5%",FALSE,"In stock",""
"images/products/trueview-4-port-poe-switch-42-t38260-a.webp","TRUEVIEW 4 PORT POE SWITCH 4+2 (T38260-A)","High quality product","Trueview","SWITCH",1962,950,"5%",FALSE,"In stock",""
"images/products/trueview-4-port-poe-switch-4g2g1sfp-t38261-a.webp","TRUEVIEW 4 PORT POE SWITCH 4G+2G+1SFP (T38261-A)","High quality product","Trueview","SWITCH",4337,2100,"5%",FALSE,"In stock",""
"images/products/trueview-4g-ptz-dome-camera-t18120sf.webp","TRUEVIEW 4G PTZ DOME CAMERA (T18120SF)","High quality product","Trueview","4G CCTV",6608,3200,"5%",FALSE,"In stock",""
"images/products/trueview-16-port-poe-switch-162ug1sfp-t38266-a.webp","TRUEVIEW 16 PORT POE SWITCH 16+2UG+1SFP (T38266-A)","High quality product","Trueview","SWITCH",10841,5250,"5%",FALSE,"In stock",""
"images/products/trueview-3-mp-wifi-robot-pan-tilt-camera-t18161s.webp","TRUEVIEW 3 MP WIFI ROBOT PAN-TILT CAMERA (T18161S)","High quality product","Trueview","WIFI CCTV",3562,1725,"5%",FALSE,"In stock",""
"images/products/trueview-4g-bullet-camera-t18292sf.webp","TRUEVIEW 4G BULLET CAMERA (T18292SF)","High quality product","Trueview","4G CCTV",5369,2600,"5%",FALSE,"In stock",""
"images/products/trueview-4g-dome-ai-camerat18185sf.webp","TRUEVIEW 4G DOME AI CAMERA(T18185SF)","High quality product","Trueview","4G CCTV",5163,2500,"5%",FALSE,"In stock",""
"images/products/seagate-8tb-av-hard-drive-st8000vx010.webp","SEAGATE 8TB AV HARD DRIVE (ST8000VX010)","High quality product","Seagate","HARD DISK",29500,20000,"5%",FALSE,"In stock",""
"images/products/seagate-1-tb-av-hard-drive-st1000vx005.webp","SEAGATE 1 TB AV HARD DRIVE (ST1000VX005)","High quality product","Seagate","HARD DISK",12906,8750,"5%",FALSE,"In stock",""
"images/products/seagate-10tb-av-hard-drive-st1000ve0008.webp","SEAGATE 10TB AV HARD DRIVE (ST1000VE0008)","High quality product","Seagate","HARD DISK",66375,45000,"5%",FALSE,"In stock",""
"images/products/seagate-2tb-av-hard-drive-st2000vx017.webp","SEAGATE 2TB AV HARD DRIVE (ST2000VX017)","High quality product","Seagate","HARD DISK",16963,11500,"5%",FALSE,"In stock",""
"images/products/seagate-6tb-av-hard-drive-st6000vx001.webp","SEAGATE 6TB AV HARD DRIVE (ST6000VX001)","High quality product","Seagate","HARD DISK",30238,20500,"5%",FALSE,"In stock",""
"images/products/seagate-4-tb-av-hard-drive-st4000vx016.webp","SEAGATE 4 TB AV HARD DRIVE (ST4000VX016)","High quality product","Seagate","HARD DISK",21756,14750,"5%",FALSE,"In stock",""
"images/products/hikvision-face-access-ds-k1t321mfwx-b.webp","HIKVISION FACE ACCESS DS-K1T321MFWX-B","2.4-inch LCD screen, 2 MP lens
Multiple authentication methods, including face, fingerprint, card (M1 card), and PIN, etc.
Max. 500 faces, 3000 cards, 3000 fingerprints and 150,000 events
Face recognition duration < 0.2 s/User
Supports ISAPI and ISUP 5.0 protocols
Configuration via the PC web client and mobile web client
Supports wired network and Wi-Fi (AP mode)
Supports wiring with secure door control unit or card reader via RS-485
Supports power supply by battery in the bracket
Supports access control and local time and attendance function","Hikvision","BIOMETRIC",14844,6800,"5%",FALSE,"In stock",""
"images/products/hikvision-face-access-ds-k1t342efwx-e1.webp","HIKVISION FACE ACCESS DS-K1T342EFWX-E1","Max.1500 faces capacity, Max.3000 fingerprints capacity, and Max.3000 cards
Face Recognition Terminal, 4.3-inch LCD touch screen, 2 Mega pixel wide-angle lens, built-in EM card reading module
Two-way audio with client software, indoor station, and main station; Supports TCP/IP, Wi-Fi
Supports ISAPI, ISUP5.0
Configuration via the web client
Face Recognition Distance: 0.3 m to 1.5 m; Duration ＜ 0.2 s/User; Accuracy rate ≥ 99%
Supports face with mask recognition
Powers supply by standard PoE and at the same time powers supply for door lock (12 VDC/1 A)
Supports platform-applied personal PIN and device-set personal PIN
Supports Push SDK.
Supports the following SIP servers: ASTERISK, 3CX, ELASTIX, miniSipServer, Brekeke, OpenSIPs, Kamailio.
Supports face duplicate check, preventing multiple people from using the same face.
Supports attendance-only function.","Hikvision","BIOMETRIC",26414,12100,"5%",FALSE,"In stock",""
"images/products/hikvision-face-access-ds-k1t320mfwx-b.webp","HIKVISION FACE ACCESS DS-K1T320MFWX-B","2.4-inch LCD screen, 2 MP lens
Multiple authentication methods, including face, fingerprint, card, and PIN, etc.
Supports M1 card
Max. 500 faces, 1,000 cards, 1,000 fingerprints and 100,000 events
Face recognition duration < 0.2 s/User
Supports ISAPI and ISUP 5.0 protocols
Configuration via the web client
Supports power supply by battery in the bracket
Supports access control and local time and attendance function","Hikvision","BIOMETRIC",13425,6150,"5%",FALSE,"In stock",""
